# Last updated: August 2013 by M. Oiestad, MET
LIGHT (draugen)		15
2.00	10.0	10.0	10.0
12.00	37.2	869.8	70.0	196.0	2857.8
24.00	40.8	874.1	70.0	274.0	3994.8
48.00	44.1	878.2	70.0	375.5	5474.7
72.00	45.9	880.5	70.0	446.3	6507.7
96.00	47.2	882.0	70.0	503.7	7344.9
120.00	48.2	883.3	70.0	552.8	8059.7
480.00	55.3	891.9	70.0	1075.6	15682.4
GULLFAKS AB		15
2.0	10.0	10.0	10.0
0.00	0.0	882.0	0.0	22.0	22.0	-40.0	0.0
0.25	9.1	894.8	0.0	49.2	49.3	-25.1	41.0
0.50	11.3	897.6	0.2	61.6	62.1	-21.4	49.4
1.00	13.6	900.5	1.0	77.5	80.9	-17.6	58.4
2.00	15.9	903.4	4.1	98.1	117.7	-13.7	67.7
3.00	17.3	905.2	8.8	112.7	167.3	-11.3	73.4
6.00	19.6	908.2	22.2	142.9	397.8	-7.3	83.3
9.00	21.0	909.9	28.6	164.2	622.8	-4.9	89.2
12.00	22.0	911.1	32.4	181.1	831.3	-3.1	93.5
24.00	24.2	914.1	41.4	228.7	1667.5	1.0	103.7
48.00	26.5	917.0	49.7	288.7	3281.2	5.2	114.3
72.00	27.9	918.7	54.1	330.3	4755.9	7.6	120.5
96.00	28.8	919.9	56.9	364.0	6141.1	9.4	125.1
120.00	29.6	920.9	59.0	393.0	7451.3	10.8	128.7
480.00	35.1	927.9	70.1	689.5	24858.3	21.4	156.4
GULLFAKS C		15
2.0	10.0	10.0	10.0
0.00	0.0	863.0	0.0	18.6	18.6	-9.0	0.0
0.25	13.0	881.7	18.9	38.8	89.7	-0.8	52.5
0.50	15.6	885.0	35.7	46.6	219.5	0.9	60.7
1.00	18.2	888.3	55.3	55.9	592.1	2.6	69.1
2.00	20.8	891.6	71.0	67.0	1325.7	4.3	77.7
3.00	22.3	893.5	75.3	74.5	1741.8	5.3	82.8
6.00	24.9	896.7	76.6	88.9	2182.7	7.0	91.5
9.00	26.4	898.6	76.6	98.5	2419.1	8.0	96.7
12.00	27.4	899.9	76.6	105.9	2600.4	8.7	100.4
24.00	29.9	903.0	76.6	125.6	3085.0	10.4	109.2
48.00	32.3	906.1	76.6	148.7	3651.0	12.0	118.1
72.00	33.7	907.8	76.6	163.8	4021.6	13.0	123.3
96.00	34.7	909.1	76.6	175.6	4310.7	13.7	127.1
120.00	35.4	910.1	76.6	185.4	4551.6	14.2	130.1
480.00	41.2	917.3	76.6	276.7	6793.2	18.2	152.8
GULLFAKS SOR	15
2.0	10.0	10.0	10.0
0.00	0.0	856.0	0.0	75.3	75.3	3.0	0.0
0.25	8.3	868.3	0.9	205.3	214.5	13.7	51.0
0.50	9.8	870.1	3.3	238.6	279.6	15.2	59.0
1.00	11.3	871.8	10.7	275.3	440.1	16.7	66.7
2.00	12.7	873.4	24.9	314.9	805.8	18.0	74.2
3.00	13.5	874.3	32.3	340.1	1059.7	18.8	78.5
6.00	14.9	876.0	40.5	390.5	1471.1	20.2	86.4
9.00	15.8	877.1	44.9	428.0	1767.6	21.2	91.7
12.00	16.6	877.9	48.3	460.3	2028.4	21.9	96.1
24.00	18.7	880.3	56.5	563.7	2871.8	24.0	108.3
48.00	21.0	883.1	63.7	708.5	4048.5	26.4	122.6
72.00	22.4	884.7	67.2	814.1	4894.1	27.9	131.6
96.00	23.5	886.0	69.4	901.6	5586.8	28.9	138.3
120.00	24.3	886.9	70.9	978.4	6188.1	29.8	143.7
480.00	30.5	894.2	77.5	1792.5	12357.9	36.3	186.4
GYDA			15
2.0	10.0	10.0	10.0
0.00	0.0	823.0	0.0	3.1	3.1	-15.0	0.0
0.25	18.4	850.6	33.0	30.5	63.4	5.8	0.0
0.50	21.8	855.5	54.0	54.2	196.9	9.1	0.0
1.00	24.9	860.1	71.9	92.3	577.2	12.3	0.0
2.00	27.8	864.3	79.2	151.2	1205.9	15.2	0.0
3.00	29.5	866.7	79.9	199.7	1633.8	16.9	0.0
6.00	32.2	870.6	80.0	315.7	2591.6	19.6	0.0
9.00	33.7	872.8	80.0	407.6	3346.1	21.2	0.0
12.00	34.7	874.2	80.0	484.1	3973.9	22.2	0.0
24.00	37.1	877.6	80.0	717.5	5890.4	24.7	0.0
48.00	39.3	880.8	80.0	1046.7	8593.0	27.0	0.0
72.00	40.6	882.6	80.0	1296.6	10644.6	28.3	0.0
96.00	41.4	883.9	80.0	1506.3	12366.0	29.3	0.0
120.00	42.1	884.9	80.0	1689.1	13866.5	30.0	0.0
480.00	47.0	891.9	80.0	3830.0	31441.5	35.2	0.0
HEIDRUN		15
2.0	10.0	10.0	10.0
0.00	0.0	883.0	0.0	20.9	20.9	-50.0	0.0
0.25	11.1	904.0	2.0	62.3	65.3	-37.1	55.0
0.50	12.9	906.9	5.9	74.3	85.5	-35.0	62.5
1.00	14.8	910.0	14.7	89.2	129.1	-32.7	70.4
2.00	16.8	913.3	29.9	108.1	249.7	-30.3	79.0
3.00	18.0	915.3	41.0	121.7	424.6	-28.8	84.4
6.00	20.2	918.9	58.9	150.6	1221.2	-26.1	94.3
9.00	21.5	921.2	65.7	171.8	2086.6	-24.4	100.5
12.00	22.5	922.8	68.4	189.3	2734.1	-23.2	105.2
24.00	25.0	926.9	70.1	240.9	3887.9	-20.1	117.1
48.00	27.5	931.0	70.1	307.3	4962.3	-16.9	129.4
72.00	28.9	933.4	70.1	353.0	5701.7	-15.0	136.7
96.00	29.9	935.1	70.1	390.1	6300.0	-13.7	141.9
120.00	30.7	936.4	70.1	422.0	6816.1	-12.6	146.1
480.00	36.6	946.2	70.1	753.8	12174.7	-4.7	178.5
HEIDRUN AARE		15
2.00	10.0	10.0	10.0
0.00	0.0	926.0	0.0	195.1	195.1	-39.0	0.0
0.25	2.6	930.0	2.6	270.0	294.7	-36.9	83.5
0.50	3.1	930.6	5.8	284.9	348.2	-36.4	85.6
1.00	3.7	931.3	12.5	305.2	474.7	-35.7	88.4
2.00	4.6	932.3	24.7	333.8	825.8	-34.7	91.9
3.00	5.1	933.0	34.6	355.6	1319.9	-34.1	94.5
6.00	6.3	934.4	54.0	404.2	3606.3	-32.7	99.7
9.00	7.1	935.3	64.0	441.8	6520.2	-31.8	103.4
12.00	7.7	936.1	69.2	474.0	9236.2	-31.1	106.3
24.00	9.4	938.2	74.6	573.4	15014.1	-29.0	114.3
48.00	11.3	940.4	75.0	706.8	18976.4	-26.8	123.4
72.00	12.5	941.8	75.0	801.0	21507.5	-25.5	128.9
96.00	13.3	942.8	75.0	878.3	23582.5	-24.5	133.0
120.00	14.0	943.6	75.0	946.5	25415.9	-23.7	136.3
480.00	19.3	950.0	75.0	1706.7	45827.5	-17.2	163.8
IVAR AASEN (DRAUPNE)	15
2.00	10.0	10.0	10.0
0.00	0.0	838	0	8.5	8.5
0.25	10.4	852.6	5.8	18.6	24.8
0.50	14.0	857.2	18.0	25.2	61.1
1.00	17.5	861.5	34.0	33.5	173.4
2.00	20.7	865.7	49.7	44.0	469.1
3.00	22.6	868.0	57.6	51.4	782.8
6.00	25.7	872.0	67.8	66.6	1589.2
9.00	27.5	874.1	72.4	76.9	2246.9
12.00	28.6	875.6	75.4	84.8	2820.6
24.00	31.3	879.0	80.0	105.8	4294.6
48.00	33.8	882.2	80.0	130.7	5308.0
72.00	35.3	884.1	80.0	147.6	5990.5
96.00	36.4	885.4	80.0	161.0	6538.1
120.00	37.2	886.4	80.0	172.6	7006.3
480.00	43.5	894.4	80.0	290.8	11806.6
JORDBAER			15
2.00	10.0	10.0	10.0
0.00	0.0	802.0	0.0	5.3	5.3
0.25	18.3	830.8	12.2	16.5	30.2
0.50	23.2	838.1	22.6	23.3	72.5
1.00	27.6	844.6	39.2	32.0	236.6
2.00	31.5	850.5	60.3	42.5	989.7
3.00	33.7	853.8	71.7	49.7	2191.1
6.00	37.2	859.0	82.9	63.9	5367.9
9.00	39.2	861.9	84.7	73.5	6838.3
12.00	40.5	863.9	84.9	80.9	7644.2
24.00	43.5	868.4	85.0	100.6	9528.5
48.00	46.4	872.7	85.0	123.7	11710.4
72.00	48.0	875.1	85.0	138.7	13140.2
96.00	49.2	876.8	85.0	150.5	14248.4
120.00	50.0	878.1	85.0	160.1	15163.0
480.00	56.3	887.4	85.0	251.4	23805.9
KRISTIN SOMMER	15
2.00	10.0	13.0	13.0
0.00	0.0	794.0	0.0	2.0	2.0	-39.0	0.0
0.25	23.8	822.9	0.0	36.6	36.6	-11.0	18.7
0.50	29.2	829.4	2.5	80.5	79.1	-4.5	33.1
1.00	34.6	835.9	13.7	177.6	159.2	2.1	48.3
2.00	39.3	841.5	28.2	355.1	272.6	8.0	62.3
3.00	41.7	844.4	36.3	505.3	346.5	11.0	69.6
6.00	45.3	848.7	47.2	854.6	481.4	15.7	80.8
9.00	47.2	851.0	52.7	1133.3	561.9	18.2	87.0
12.00	48.5	852.6	56.1	1369.6	618.8	19.9	91.2
24.00	51.4	856.1	64.3	2097.2	720.7	23.7	100.8
48.00	53.9	859.1	70.0	3037.8	808.0	27.1	109.4
72.00	55.3	860.8	70.0	3719.8	989.4	29.0	114.2
96.00	56.3	861.9	70.0	4277.8	1137.8	30.3	117.5
120.00	57.0	862.8	70.0	4775.1	1270.1	31.3	120.1
480.00	62.3	869.2	70.0	10418.3	2771.1	38.7	139.4
KRISTIN VINTER	15
2.00	10.0	5.0	5.0
0.00	0.0	794.0	0.0	7.0	7.0	-39.0	0.0
0.25	20.6	819.0	7.3	101.7	90.1	-14.8	10.3
0.50	25.4	824.8	12.7	199.7	160.7	-9.2	22.7
1.00	30.6	831.1	20.6	418.4	289.6	-2.8	37.1
2.00	35.7	837.2	31.3	853.7	471.6	3.4	51.5
3.00	38.3	840.3	37.9	1235.9	585.2	6.7	59.3
6.00	42.2	845.1	47.4	2148.8	795.7	11.7	71.2
9.00	44.2	847.5	51.4	2846.6	941.0	14.3	77.5
12.00	45.6	849.1	53.9	3444.2	1057.4	16.1	81.8
24.00	48.6	852.7	59.1	5280.5	1378.7	20.1	91.6
48.00	51.4	856.1	63.8	7789.7	1738.0	23.7	100.8
72.00	52.8	857.8	66.2	9530.9	1954.4	25.7	105.6
96.00	53.8	858.9	67.8	10918.3	2112.0	27.0	108.9
120.00	54.5	859.8	69.1	12099.7	2237.9	28.0	111.4
480.00	59.2	865.4	70.0	23399.8	4177.3	34.4	128.0
LINERLE		15
2.00	10.0	10.0	10.0
0.00	0.0	951.0	0.0	1850.6	1850.6	-15.0	0.0
0.25	0.3	952.5	0.1	1850.6	1858.4	-15.0	0.0
0.50	0.4	952.7	0.2	1850.6	1865.3	-15.0	0.0
1.00	0.5	952.9	0.6	1850.6	1884.3	-15.0	0.0
2.00	0.6	953.3	1.4	1850.6	1934.5	-15.0	0.0
3.00	0.7	953.6	2.5	1850.6	2004.2	-15.0	0.0
6.00	1.0	954.4	7.2	1850.6	2331.6	-15.0	0.0
9.00	1.2	954.9	13.0	1850.6	2821.7	-15.0	0.0
12.00	1.4	955.4	19.1	1850.6	3450.1	-15.0	0.0
24.00	1.9	956.7	38.4	1850.6	6635.2	-15.0	0.0
48.00	2.6	958.6	53.6	1850.6	11329.7	-15.0	0.0
72.00	3.1	960.0	58.2	1850.6	13390.9	-15.0	0.0
96.00	3.5	961.1	60.3	1850.6	14436.1	-15.0	0.0
120.00	3.9	962.0	61.5	1850.6	15040.9	-15.0	0.0
480.00	7.0	970.2	63.4	1850.6	16155.1	-15.0	0.0
NJORD			15
2.0	10.0	10.0	10.0
0.00	0.0	807.0	0.0	5.3	5.3	-24.0	0.0
0.25	17.4	831.1	1.4	19.7	21.1	-4.9	21.8
0.50	21.1	835.9	3.8	25.8	31.1	-1.2	32.6
1.00	24.7	840.7	8.9	33.7	52.1	2.4	43.7
2.00	28.3	845.5	18.9	44.0	107.3	6.1	55.1
3.00	30.4	848.2	27.6	51.2	183.5	8.2	61.8
6.00	33.8	852.7	47.0	65.9	517.6	11.8	73.2
9.00	35.7	855.2	59.0	76.1	931.7	13.8	79.9
12.00	37.1	857.0	66.4	84.1	1338.6	15.2	84.7
24.00	40.2	861.2	77.6	106.0	2470.6	18.6	95.9
48.00	43.2	865.1	79.6	132.1	3283.2	21.8	106.8
72.00	44.8	867.3	79.8	149.3	3732.6	23.6	113.0
96.00	46.0	868.8	79.9	162.7	4078.5	24.9	117.5
120.00	46.9	870.0	79.9	173.9	4364.6	25.9	121.0
480.00	53.5	878.6	80.0	282.5	7111.0	33.2	147.2
NORNE VINTER	15
2.0	10.0	5.0	5.0
0.00	0.0	863.0	0.0	38444.4	38444.4	21.0	0.0
0.25	6.4	869.7	0.0	13827.2	13822.8	24.1	47.2
0.50	8.1	871.4	0.0	14662.8	14643.1	24.8	54.5
1.00	9.8	873.1	0.1	15567.4	15491.0	25.5	62.1
2.00	11.6	874.8	0.4	16551.3	16284.2	26.3	70.1
3.00	12.7	875.9	0.7	17173.3	16639.1	26.7	75.0
6.00	14.6	877.7	2.1	18356.3	16720.8	27.6	84.0
9.00	15.8	878.9	3.9	19121.9	16151.2	28.1	89.6
12.00	16.6	879.7	5.9	19702.4	15329.4	28.5	93.8
24.00	18.8	881.8	14.0	21214.2	11935.2	29.4	104.3
48.00	21.0	884.0	26.3	22909.1	8229.2	30.3	115.6
72.00	22.3	885.3	33.1	24007.7	6873.0	30.9	122.6
96.00	23.3	886.3	36.8	24832.7	6328.3	31.4	127.8
120.00	24.1	887.0	38.9	25507.8	6082.2	31.7	131.9
480.00	29.5	892.4	46.4	30812.3	5869.7	34.1	162.4
NORNE SOMMER		15
2.0	10.0	13.0	13.0
0.00	0.0	863.0	0.0	1968.0	1968.0	21.0	0.0
0.25	7.6	870.9	0.1	4491.3	4473.8	24.6	52.3
0.50	9.4	872.7	0.3	5380.6	5260.2	25.3	60.2
1.00	11.2	874.5	1.3	6469.3	5883.1	26.1	68.4
2.00	13.2	876.3	3.8	7835.8	6023.0	26.9	77.2
3.00	14.3	877.5	6.1	8818.6	5906.0	27.5	82.7
6.00	16.4	879.6	11.5	10904.1	5446.5	28.4	92.9
9.00	17.7	880.8	15.9	12416.4	5092.5	28.9	99.2
12.00	18.7	881.7	19.3	13634.6	4858.0	29.3	103.9
24.00	21.0	884.0	28.5	17197.0	4486.3	30.3	115.6
48.00	23.4	886.4	37.4	21972.7	4507.5	31.4	128.4
72.00	24.9	887.9	41.8	25535.1	4736.9	32.1	136.5
96.00	26.0	889.0	44.4	28553.7	5014.5	32.6	142.6
120.00	26.9	889.8	46.0	31237.4	5305.5	33.0	147.6
480.00	33.9	896.7	50.0	62997.7	9912.6	36.0	188.5
OSEBERG A		15
2.0	10.0	10.0	10.0
0.00	0.0	853.0	0.0	11.9	11.9	-9.0	0.0
0.25	14.3	876.9	0.5	44.9	46.0	4.5	28.6
0.50	17.0	881.1	2.2	58.6	65.0	6.4	37.6
1.00	19.6	885.3	7.7	76.0	107.2	8.3	46.6
2.00	22.2	889.3	18.6	97.9	206.5	10.2	55.7
3.00	23.7	891.7	25.5	113.3	294.9	11.3	61.1
6.00	26.2	895.6	35.9	144.9	495.9	13.2	70.3
9.00	27.6	897.9	41.9	167.4	655.7	14.2	75.8
12.00	28.7	899.5	45.9	185.4	791.0	15.0	79.8
24.00	31.1	903.4	54.8	236.6	1196.2	16.9	89.4
48.00	33.6	907.3	62.2	300.9	1723.8	18.7	99.2
72.00	35.0	909.5	65.8	345.2	2091.6	19.8	104.9
96.00	36.0	911.0	68.1	381.2	2390.0	20.5	109.0
120.00	36.7	912.3	69.7	412.0	2646.1	21.1	112.3
480.00	42.6	921.6	78.0	736.4	5300.0	25.7	137.9
OSEBERG C		15
2.0	10.0	10.0	10.0
0.00	0.0	857.0	0.0	15.2	15.2	-9.0	0.0
0.25	14.2	879.9	12.7	44.2	80.6	4.6	47.6
0.50	16.9	884.1	27.3	55.0	197.0	6.9	56.8
1.00	19.5	888.3	46.7	68.1	580.2	9.1	66.0
2.00	22.1	892.3	65.9	83.8	1633.3	11.3	75.3
3.00	23.6	894.6	73.6	94.5	2538.5	12.6	80.7
6.00	26.0	898.5	78.2	115.7	3755.8	14.8	90.1
9.00	27.5	900.8	78.2	130.3	4244.8	16.0	95.7
12.00	28.5	902.4	78.2	141.8	4616.9	16.9	99.7
24.00	31.0	906.3	78.2	173.2	5642.1	19.1	109.5
48.00	33.4	910.1	78.2	211.0	6874.0	21.3	119.4
72.00	34.8	912.3	78.2	236.3	7696.7	22.5	125.2
96.00	35.8	913.9	78.2	256.3	8349.5	23.4	129.4
120.00	36.6	915.1	78.2	273.3	8901.4	24.1	132.7
480.00	42.4	924.3	78.2	440.4	14342.7	29.5	158.5
OSEBERG OST VINTER	15
2.0	10.0	5.0	5.0
0.00	0.0	835.0	0.0	183.1	183.1	3.0	0.0
0.25	19.3	867.2	3.8	1929.6	1960.5	13.7	0.0
0.50	22.1	871.6	7.5	2728.5	2818.2	15.1	0.0
1.00	24.7	875.8	14.4	3799.4	4058.4	16.4	0.0
2.00	27.2	879.8	26.0	5190.8	5944.7	17.6	0.0
3.00	28.7	882.0	35.4	6182.0	7607.7	18.3	0.0
6.00	31.0	885.8	54.1	8275.1	12608.4	19.5	0.0
9.00	32.4	887.9	63.9	9778.7	17859.0	20.2	0.0
12.00	33.3	889.4	69.2	10999.0	22880.7	20.7	0.0
24.00	35.5	892.9	74.5	14476.9	35822.8	21.8	0.0
48.00	37.7	896.4	75.0	18972.1	47748.3	22.9	0.0
72.00	38.9	898.3	75.0	22105.5	55639.8	23.5	0.0
96.00	39.8	899.7	75.0	24622.2	61974.6	23.9	0.0
120.00	40.5	900.8	75.0	26779.0	67403.2	24.3	0.0
480.00	45.1	908.1	75.0	47516.3	119599.2	26.6	0.0
OSEBERG OST SOMMER	15
2.0	10.0	13.0	13.0
0.00	0.0	835.0	0.0	16.0	16.0	3.0	0.0
0.25	21.2	870.3	7.3	341.3	371.3	14.6	0.0
0.50	24.1	874.8	13.8	505.3	598.1	16.0	0.0
1.00	26.7	879.0	25.1	732.0	1023.5	17.4	0.0
2.00	29.3	883.0	41.8	1038.2	1989.5	18.6	0.0
3.00	30.7	885.3	52.9	1267.1	3195.1	19.4	0.0
6.00	33.1	889.1	68.5	1767.0	7516.7	20.6	0.0
9.00	34.5	891.3	73.1	2137.4	11087.2	21.2	0.0
12.00	35.5	892.8	74.4	2439.4	13482.7	21.7	0.0
24.00	37.7	896.4	75.0	3345.1	18994.4	22.9	0.0
48.00	39.9	899.9	75.0	4540.4	25786.6	24.0	0.0
72.00	41.2	901.9	75.0	5430.9	30844.2	24.7	0.0
96.00	42.2	903.4	75.0	6173.6	35062.5	25.1	0.0
120.00	42.9	904.6	75.0	6839.8	38845.9	25.5	0.0
480.00	48.4	913.2	75.0	14572.0	82760.4	28.3	0.0
OSEBERG SOR VINTER	15
2.0	10.0	5.0	5.0
0.00	0.0	828.0	0.0	65.6	65.6	6.0	0.0
0.25	11.4	847.3	0.6	449.5	443.9	13.2	22.1
0.50	14.5	852.0	3.0	752.3	704.8	15.0	33.5
1.00	17.9	856.9	11.3	1289.0	1042.0	17.0	45.8
2.00	21.0	861.5	27.6	2150.0	1428.5	18.8	57.9
3.00	22.7	864.0	38.5	2827.5	1714.0	19.9	64.7
6.00	25.4	868.0	53.5	4383.5	2419.3	21.5	75.7
9.00	26.9	870.2	57.9	5586.6	3013.3	22.4	81.9
12.00	28.0	871.7	59.3	6630.0	3551.9	23.0	86.4
24.00	30.5	875.4	60.0	9959.3	5319.0	24.5	97.3
48.00	33.0	879.1	60.0	14909.1	7962.2	26.0	108.4
72.00	34.4	881.2	60.0	18693.3	9983.1	26.9	114.7
96.00	35.4	882.6	60.0	21850.9	11669.4	27.5	119.2
120.00	36.1	883.7	60.0	24624.6	13150.7	27.9	122.6
480.00	40.7	890.4	60.0	51659.3	27588.4	30.7	144.7
OSEBERG SOR SOMMER	15
2.0	10.0	13.0	13.0
0.00	0.0	828.0	0.0	9.0	9.0	6.0	0.0
0.25	13.6	850.6	4.7	120.9	122.1	14.5	29.9
0.50	17.0	855.6	10.5	222.8	228.0	16.5	42.6
1.00	20.4	860.6	20.3	405.4	425.5	18.5	55.4
2.00	23.4	865.0	34.7	695.8	766.0	20.3	67.5
3.00	25.1	867.5	44.4	934.0	1072.1	21.3	74.2
6.00	27.8	871.4	58.5	1505.9	1876.6	22.9	85.4
9.00	29.3	873.7	63.0	1983.4	2556.1	23.8	92.1
12.00	30.4	875.3	64.4	2405.3	3136.0	24.4	96.8
24.00	33.0	879.1	65.0	3817.6	5004.7	26.0	108.4
48.00	35.5	882.7	65.0	5925.4	7768.5	27.5	119.7
72.00	36.9	884.8	65.0	7589.8	9950.6	28.4	126.3
96.00	37.8	886.2	65.0	9002.8	11803.2	29.0	130.8
120.00	38.6	887.3	65.0	10264.6	13457.5	29.4	134.4
480.00	43.9	895.0	65.0	26219.4	34375.2	32.7	160.7
OSEBERG BLEND	15
2.0	10.0	10.0	10.0
0.00	0.0	839.0	0.0	7.4	7.4	-24.0	0.0
0.25	16.3	864.9	0.0	71.7	71.7	-4.0	25.5
0.50	18.8	868.7	0.4	99.8	100.2	-1.3	33.5
1.00	21.6	873.0	2.2	144.3	147.3	1.8	42.6
2.00	24.7	877.8	7.8	218.3	235.0	5.3	53.2
3.00	26.6	880.7	14.0	280.9	322.9	7.4	59.8
6.00	29.8	885.6	29.7	426.7	597.7	11.0	71.0
9.00	31.5	888.3	40.7	539.4	900.9	13.0	77.5
12.00	32.7	890.2	48.7	633.0	1230.6	14.4	82.0
24.00	35.5	894.4	65.3	911.7	2691.4	17.6	92.5
48.00	38.2	898.5	77.7	1295.1	5987.8	20.7	102.8
72.00	39.7	900.8	79.9	1584.1	8115.3	22.4	108.9
96.00	40.8	902.5	80.0	1832.8	9413.4	23.8	113.3
120.00	41.7	903.8	80.0	2056.7	10564.2	24.8	116.9
480.00	48.3	914.0	80.0	4945.8	25403.9	32.8	145.1
OSELVAR			15
2.0	10.0	10.0	10.0
0.00	0.0	791.0	0.0	3.1	3.1
0.25	22.2	818.8	0.0	12.6	12.6
0.50	27.7	825.5	4.1	19.3	23.5
1.00	32.7	831.8	11.1	28.4	47.8
2.00	37.3	837.4	20.5	40.4	100.5
3.00	39.7	840.4	26.9	48.7	155.2
6.00	43.5	845.1	37.5	65.4	301.9
9.00	45.6	847.7	42.6	76.9	420.1
12.00	47.1	849.4	45.9	85.9	518.7
24.00	50.4	853.5	52.9	110.7	825.0
48.00	53.4	857.3	59.2	140.0	1243.4
72.00	55.1	859.3	62.6	159.4	1552.4
96.00	56.3	860.8	65.0	174.4	1809.1
120.00	57.2	861.9	66.9	186.9	2031.4
480.00	63.7	870.0	73.4	309.7	3960.1
RINGHORNE		15
2.00	10.0	10.0	10.0
0.00	0.0	830.0	0.0	75.3	75.3	6.0	0.0
0.25	14.9	853.4	5.6	620.9	632.1	13.1	32.4
0.50	18.0	858.0	18.9	890.6	953.7	14.7	43.4
1.00	21.1	862.6	42.0	1268.3	1552.9	16.3	54.5
2.00	24.1	867.0	65.0	1791.6	2864.8	17.9	65.8
3.00	25.8	869.6	73.8	2185.3	4227.5	18.8	72.4
6.00	28.7	873.8	79.4	3042.1	7013.3	20.4	83.7
9.00	30.4	876.3	79.4	3677.8	8482.9	21.2	90.4
12.00	31.5	878.0	79.4	4197.6	9682.5	21.9	95.1
24.00	34.2	881.9	79.4	5711.4	13174.3	23.3	106.4
48.00	36.8	885.7	79.4	7669.8	17691.9	24.7	117.5
72.00	38.2	887.9	79.4	9044.8	20863.4	25.5	123.8
96.00	39.2	889.4	79.4	10164.6	23446.4	26.0	128.4
120.00	40.0	890.5	79.4	11126.2	25664.7	26.5	131.9
480.00	45.7	899.0	79.4	21380.6	49318.3	29.6	158.6
SIRI VINTER		15
2.0	10.0	5.0	5.0
0.00	0.0	842.0	0.0	380.2	380.2	9.0	0.0
0.25	15.3	869.5	25.4	926.9	1019.9	17.6	23.8
0.50	18.5	875.2	38.6	1346.8	1592.6	19.3	36.8
1.00	21.6	880.5	47.6	1916.8	2413.9	20.8	49.6
2.00	24.3	885.3	53.2	2641.9	3488.9	22.3	61.7
3.00	25.8	887.9	55.3	3138.4	4227.7	23.1	68.4
6.00	28.2	892.1	57.7	4146.3	5717.3	24.3	79.5
9.00	29.6	894.4	58.5	4841.8	6734.6	25.0	85.8
12.00	30.5	896.1	58.9	5397.0	7540.9	25.5	90.3
24.00	32.7	899.9	59.6	6947.3	9772.8	26.7	101.0
48.00	34.8	903.6	59.8	8886.2	12538.9	27.8	111.7
72.00	36.0	905.6	59.9	10206.7	14414.4	28.5	117.9
96.00	36.9	907.1	59.9	11246.9	15889.2	28.9	122.2
120.00	37.5	908.2	60.0	12131.0	17141.6	29.3	125.7
480.00	42.0	916.0	60.0	20244.5	28617.6	31.6	149.8
SIRI SOMMER		15
2.0	10.0	13.0	13.0
0.00	0.0	838.0	0.0	28.0	28.0	9.0	0.0
0.25	19.8	877.2	19.0	331.3	481.2	20.2	45.7
0.50	23.0	883.1	30.9	467.7	914.3	21.8	58.7
1.00	25.7	888.3	42.7	633.8	1785.5	23.2	70.6
2.00	28.4	893.3	48.9	850.1	3013.1	24.6	82.4
3.00	29.9	896.2	49.8	1011.1	3715.6	25.5	89.7
6.00	32.6	901.2	50.0	1352.8	5002.1	26.9	102.1
9.00	34.0	903.9	50.0	1586.9	5867.8	27.6	109.1
12.00	35.0	905.7	50.0	1763.5	6520.6	28.2	113.8
24.00	37.1	909.7	50.0	2235.3	8265.5	29.3	124.5
48.00	39.1	913.5	50.0	2784.2	10295.0	30.4	134.8
72.00	40.3	915.8	50.0	3183.9	11773.1	31.0	141.1
96.00	41.2	917.5	50.0	3527.9	13045.0	31.5	146.1
120.00	42.0	919.0	50.0	3843.5	14212.0	32.0	150.3
480.00	48.1	930.4	50.0	7533.9	27857.8	35.3	184.6
SKARV VINTER	15
2.00	10.0	5.0	5.0
0.00	0.0	860.0	0.0	1836.4	1836.4	12.0	0.0
0.25	9.9	874.2	4.3	1708.9	1755.3	17.6	50.4
0.50	12.1	877.3	8.5	2030.8	2144.0	18.9	58.9
1.00	14.4	880.4	16.0	2416.4	2693.1	20.1	67.7
2.00	16.7	883.4	28.4	2869.6	3550.6	21.4	76.7
3.00	18.0	885.2	38.0	3168.4	4320.9	22.1	81.9
6.00	20.2	888.2	55.3	3751.5	6450.6	23.4	91.1
9.00	21.5	889.9	63.3	4137.1	8181.2	24.1	96.5
12.00	22.5	891.2	66.9	4436.7	9445.1	24.6	100.4
24.00	24.7	894.2	69.9	5250.4	11926.2	25.9	110.0
48.00	26.9	897.2	70.0	6233.2	14202.4	27.2	120.1
72.00	28.3	899.0	70.0	6902.6	15727.8	27.9	126.2
96.00	29.2	900.3	70.0	7422.3	16912.1	28.5	130.6
120.00	30.0	901.3	70.0	7858.1	17904.9	28.9	134.1
480.00	35.0	908.1	70.0	11507.3	26219.7	31.8	158.2
SKARV SOMMER	15
2.00	10.0	13.0	13.0
0.00	0.0	860.0	0.0	180.0	180.0	12.0	0.0
0.25	11.4	876.5	7.1	487.1	517.2	18.5	56.3
0.50	13.9	879.8	13.6	617.6	696.7	19.8	65.5
1.00	16.2	883.1	24.6	781.0	990.8	21.1	74.8
2.00	18.6	886.3	40.6	984.2	1548.6	22.4	84.3
3.00	19.9	888.2	50.9	1126.2	2120.8	23.2	89.9
6.00	22.3	891.4	64.8	1415.6	3655.6	24.5	99.6
9.00	23.6	893.3	68.6	1619.7	4653.0	25.3	105.4
12.00	24.6	894.6	69.6	1781.8	5279.5	25.8	109.6
24.00	26.9	897.9	70.0	2250.0	6745.7	27.2	120.1
48.00	29.4	901.2	70.0	2856.8	8565.5	28.5	131.1
